;Sweep Count;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15
;Sweep Time (s);314.000E-3;40.317E+0;80.318E+0;120.319E+0;160.322E+0;200.324E+0;240.325E+0;280.327E+0;320.329E+0;360.330E+0;400.334E+0;440.336E+0;480.338E+0;520.339E+0;560.341E+0
Sample Point;Sample Time (us);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);Raw Data (A);
34;3300;-69.408E-12;-108.844E-12;-167.210E-12;-212.956E-12;-249.237E-12;-265.011E-12;-283.941E-12;-454.305E-12;-441.686E-12;-474.812E-12;-511.094E-12;-498.474E-12;-556.840E-12;-533.178E-12;-735.091E-12
35;3400;-69.408E-12;-105.689E-12;-164.055E-12;-203.491E-12;-253.969E-12;-269.744E-12;-290.251E-12;-449.573E-12;-435.376E-12;-477.967E-12;-520.558E-12;-507.939E-12;-559.994E-12;-534.755E-12;-736.669E-12
36;3500;-66.253E-12;-108.844E-12;-175.097E-12;-214.533E-12;-247.660E-12;-263.434E-12;-290.251E-12;-457.460E-12;-444.841E-12;-492.164E-12;-522.136E-12;-500.051E-12;-563.149E-12;-539.488E-12;-731.936E-12
37;3600;-63.098E-12;-107.267E-12;-170.364E-12;-212.956E-12;-246.082E-12;-263.434E-12;-285.518E-12;-452.728E-12;-447.996E-12;-481.122E-12;-522.136E-12;-495.319E-12;-561.572E-12;-545.797E-12;-750.866E-12
38;3700;-70.985E-12;-110.421E-12;-162.477E-12;-206.646E-12;-247.660E-12;-250.814E-12;-291.828E-12;-457.460E-12;-438.531E-12;-484.277E-12;-517.403E-12;-496.896E-12;-550.530E-12;-533.178E-12;-728.781E-12
39;3800;-72.563E-12;-119.886E-12;-178.252E-12;-212.956E-12;-244.505E-12;-265.011E-12;-291.828E-12;-454.305E-12;-440.108E-12;-495.319E-12;-515.826E-12;-506.361E-12;-552.107E-12;-536.333E-12;-739.824E-12
40;3900;-72.563E-12;-121.464E-12;-171.942E-12;-200.336E-12;-242.927E-12;-266.589E-12;-288.673E-12;-454.305E-12;-444.841E-12;-493.742E-12;-517.403E-12;-506.361E-12;-553.685E-12;-536.333E-12;-747.711E-12
41;4000;-69.408E-12;-115.154E-12;-173.519E-12;-205.068E-12;-250.814E-12;-257.124E-12;-287.096E-12;-454.305E-12;-440.108E-12;-493.742E-12;-520.558E-12;-500.051E-12;-556.840E-12;-525.291E-12;-746.133E-12
42;4100;-75.718E-12;-116.731E-12;-175.097E-12;-203.491E-12;-252.392E-12;-255.547E-12;-277.631E-12;-460.615E-12;-446.418E-12;-490.587E-12;-522.136E-12;-489.009E-12;-547.375E-12;-526.868E-12;-736.669E-12
43;4200;-61.521E-12;-116.731E-12;-167.210E-12;-206.646E-12;-247.660E-12;-271.321E-12;-288.673E-12;-457.460E-12;-447.996E-12;-484.277E-12;-517.403E-12;-496.896E-12;-558.417E-12;-531.600E-12;-736.669E-12
44;4300;-59.943E-12;-110.421E-12;-170.364E-12;-205.068E-12;-244.505E-12;-271.321E-12;-290.251E-12;-459.038E-12;-430.644E-12;-489.009E-12;-520.558E-12;-504.784E-12;-552.107E-12;-536.333E-12;-738.246E-12
45;4400;-70.985E-12;-118.309E-12;-179.829E-12;-211.378E-12;-239.772E-12;-263.434E-12;-298.138E-12;-451.150E-12;-441.686E-12;-481.122E-12;-518.981E-12;-503.206E-12;-553.685E-12;-530.023E-12;-736.669E-12
46;4500;-63.098E-12;-119.886E-12;-168.787E-12;-209.801E-12;-236.617E-12;-255.547E-12;-287.096E-12;-457.460E-12;-440.108E-12;-489.009E-12;-507.939E-12;-501.629E-12;-547.375E-12;-531.600E-12;-757.176E-12
47;4600;-64.675E-12;-121.464E-12;-162.477E-12;-197.181E-12;-239.772E-12;-265.011E-12;-290.251E-12;-451.150E-12;-444.841E-12;-485.854E-12;-523.713E-12;-492.164E-12;-550.530E-12;-544.220E-12;-747.711E-12
